ID1;Source;ID;Year;Length;Type_length;Weight;Type_of_weight;age;Prob.East.;GEAR;BFT_Area;Month;quarter;Method
1862;US+Can;2012_MA_97;2012;14.450.656;EST_L;541.948.071.753.579;EST_L;6;0.998;RR;W_ATL;2;1;Otolith Chemistry
1863;US+Can;2012_MA_98;2012;17.630.242;EST_L;984.742.324.649.714;EST_L;8;0.044;RR;W_ATL;2;1;Otolith Chemistry
1864;US+Can;2012_MA_99;2012;17.726.302;EST_L;100.094.248.366.689;EST_L;8;0.176;RR;W_ATL;2;1;Otolith Chemistry
1865;US+Can;2013_MA_100;2013;17.361.274;EST_L;940.314.245.454.843;EST_L;10;0.386;RR;W_ATL;2;1;Otolith Chemistry
1866;US+Can;2013_MA_101;2013;1.391.272;EST_L;48.359.622.271.613;EST_L;6;0.192;RR;W_ATL;2;1;Otolith Chemistry
1867;US+Can;2013_MA_102;2013;17.726.302;EST_L;100.094.248.366.689;EST_L;9;0.546;RR;W_ATL;2;1;Otolith Chemistry
1868;US+Can;2013_MA_103;2013;1.732.285;EST_L;934.078.680.433.178;EST_L;8;0.2;RR;W_ATL;2;1;Otolith Chemistry
1869;US+Can;2013_MA_104;2013;17.524.576;EST_L;967.125.200.175.828;EST_L;10;0.138;RR;W_ATL;2;1;Otolith Chemistry
1870;US+Can;2013_MA_105;2013;16.352.644;EST_L;785.626.471.056.434;EST_L;9;0.462;RR;W_ATL;2;1;Otolith Chemistry
1871;US+Can;2013_MA_106;2013;17.015.458;EST_L;885.184.084.862.645;EST_L;8;0.048;UN;W_ATL;2;1;Otolith Chemistry
1872;US+Can;2013_MA_107;2013;18.245.026;EST_L;109.150.269.764.332;EST_L;8;0.854;UN;W_ATL;2;1;Otolith Chemistry
1873;US+Can;2013_MA_108;2013;1.741.891;EST_L;94.971.955.509.279;EST_L;9;0.158;UN;W_ATL;2;1;Otolith Chemistry
1874;US+Can;2013_MA_109;2013;20.809.828;EST_L;162.018.281.127.117;EST_L;10;0.012;UN;W_ATL;2;1;Otolith Chemistry
1875;US+Can;2013_MA_110;2013;20.291.104;EST_L;150.190.855.846.142;EST_L;13;0.126;UN;W_ATL;2;1;Otolith Chemistry
1876;US+Can;2013_MA_111;2013;16.957.822;EST_L;900.891.497.683.887;EST_L;9;0.664;RR;W_ATL;3;1;Otolith Chemistry
1877;US+Can;2013_MA_112;2013;1.809.133;EST_L;1.094.480.594.547;EST_L;10;0.016;RR;W_ATL;3;1;Otolith Chemistry
1878;US+Can;2013_MA_113;2013;2.111.722;EST_L;174.287.748.735.283;EST_L;11;0;RR;W_ATL;3;1;Otolith Chemistry
1879;US+Can;2013_MA_114;2013;18.245.026;EST_L;112.269.211.751.053;EST_L;8;0.854;RR;W_ATL;3;1;Otolith Chemistry
1880;US+Can;2013_MA_115;2013;17.361.274;EST_L;966.923.668.529.145;EST_L;6;0.136;RR;W_ATL;3;1;Otolith Chemistry
1881;US+Can;2013_MA_116;2013;17.831.968;EST_L;104.795.375.115.751;EST_L;9;0.32;RR;W_ATL;3;1;Otolith Chemistry
1882;US+Can;2013_MA_117;2013;17.630.242;EST_L;101.269.323.757.754;EST_L;10;0.954;RR;W_ATL;3;1;Otolith Chemistry
1883;US+Can;2013_MA_118;2013;17.937.634;EST_L;10.667.463.323.621;EST_L;8;0.444;RR;W_ATL;3;1;Otolith Chemistry
1884;US+Can;2013_MA_119;2013;17.217.184;EST_L;942.982.427.347.368;EST_L;7;0.818;RR;W_ATL;3;1;Otolith Chemistry
1885;US+Can;2013_MA_120;2013;17.937.634;EST_L;10.667.463.323.621;EST_L;9;0.312;RR;W_ATL;3;1;Otolith Chemistry
1886;US+Can;2013_MA_121;2013;1.732.285;EST_L;960.500.130.591.504;EST_L;8;0.55;RR;W_ATL;3;1;Otolith Chemistry
1887;US+Can;2013_MA_122;2013;15.372.832;EST_L;670.607.754.098.707;EST_L;6;0.228;RR;W_ATL;3;1;Otolith Chemistry
1888;US+Can;2013_MA_123;2013;20.560.072;EST_L;160.817.644.219.439;EST_L;12;0.918;RR;W_ATL;3;1;Otolith Chemistry
1889;US+Can;2013_MA_124;2013;1.348.045;EST_L;451.694.087.041.552;EST_L;8;0.278;RR;W_ATL;3;1;Otolith Chemistry
1890;US+Can;2013_MA_125;2013;1.617.013;EST_L;780.783.391.012.334;EST_L;8;0.354;RR;W_ATL;3;1;Otolith Chemistry
1891;US+Can;2013_MA_126;2013;24.498.532;EST_L;272.467.467.154;EST_L;14;0.496;RR;W_ATL;3;1;Otolith Chemistry
1892;US+Can;2013_MA_127;2013;16.227.766;EST_L;789.185.553.233.205;EST_L;10;0.21;RR;W_ATL;3;1;Otolith Chemistry
1893;US+Can;2013_MA_128;2013;18.062.512;EST_L;108.924.418.980.958;EST_L;11;0.954;RR;W_ATL;3;1;Otolith Chemistry
1894;US+Can;2013_MA_129;2013;1.549.771;EST_L;687.129.849.289.954;EST_L;7;0.3;RR;W_ATL;3;1;Otolith Chemistry
1895;US+Can;2013_MA_130;2013;15.680.224;EST_L;711.763.003.794.791;EST_L;10;0.828;RR;W_ATL;3;1;Otolith Chemistry
1896;US+Can;2013_MA_131;2013;17.687.878;EST_L;102.268.552.812.896;EST_L;8;0.818;RR;W_ATL;3;1;Otolith Chemistry
1897;US+Can;2013_MA_132;2013;1.732.285;EST_L;960.500.130.591.504;EST_L;8;0.234;RR;W_ATL;3;1;Otolith Chemistry
1898;US+Can;2013_MA_133;2013;17.361.274;EST_L;966.923.668.529.145;EST_L;9;0.994;RR;W_ATL;3;1;Otolith Chemistry
1899;US+Can;2013_MA_134;2013;17.524.576;EST_L;994.543.715.559.635;EST_L;11;0.336;RR;W_ATL;3;1;Otolith Chemistry
1900;US+Can;2013_MA_135;2013;1.732.285;EST_L;960.500.130.591.504;EST_L;7;0.926;RR;W_ATL;3;1;Otolith Chemistry
1901;US+Can;2013_MA_136;2013;1.208.758;EST_L;325.352.673.150.148;EST_L;5;0.692;RR;W_ATL;3;1;Otolith Chemistry
1902;US+Can;2013_MA_137;2013;17.831.968;EST_L;104.795.375.115.751;EST_L;9;0.11;RR;W_ATL;3;1;Otolith Chemistry
1903;US+Can;2013_MA_138;2013;18.754.144;EST_L;121.960.337.509.383;EST_L;8;0.024;RR;W_ATL;3;1;Otolith Chemistry
1904;US+Can;2013_MA_139;2013;17.140.336;EST_L;930.377.140.386.073;EST_L;8;0.956;RR;W_ATL;3;1;Otolith Chemistry
1905;US+Can;2013_MA_140;2013;2.111.722;EST_L;174.287.748.735.283;EST_L;11;0.064;RR;W_ATL;3;1;Otolith Chemistry
1906;US+Can;2013_MA_141;2013;17.447.728;EST_L;981.481.350.715.194;EST_L;10;0.99;RR;W_ATL;3;1;Otolith Chemistry
1907;US+Can;2013_MA_142;2013;16.295.008;EST_L;79.906.410.987.651;EST_L;8;0.956;RR;W_ATL;3;1;Otolith Chemistry
1908;US+Can;2013_MA_143;2013;2.116.525;EST_L;175.483.004.615.618;EST_L;11;0.008;RR;W_ATL;3;1;Otolith Chemistry
1909;US+Can;2013_MA_144;2013;1.415.287;EST_L;522.926.992.037.177;EST_L;8;0.934;RR;W_ATL;3;1;Otolith Chemistry
1910;US+Can;2013_MA_145;2013;16.102.888;EST_L;771.056.599.981.455;EST_L;10;0.36;RR;W_ATL;3;1;Otolith Chemistry
1911;US+Can;2013_MA_146;2013;17.783.938;EST_L;103.948.524.269.514;EST_L;9;0.442;RR;W_ATL;3;1;Otolith Chemistry
1912;US+Can;2013_MA_147;2013;20.646.526;EST_L;162.860.573.524.609;EST_L;10;0.026;RR;W_ATL;3;1;Otolith Chemistry
1913;US+Can;2013_MA_148;2013;14.095.234;EST_L;516.546.710.432.844;EST_L;8;0.004;RR;W_ATL;3;1;Otolith Chemistry
1914;US+Can;2013_MA_149;2013;21.232.492;EST_L;177.165.538.115.136;EST_L;11;0.56;RR;W_ATL;3;1;Otolith Chemistry
1915;US+Can;2013_MA_150;2013;18.120.148;EST_L;109.973.377.798.285;EST_L;8;0.004;RR;W_ATL;3;1;Otolith Chemistry
1916;US+Can;2013_MA_151;2013;16.467.916;EST_L;824.844.423.900.877;EST_L;8;0.566;RR;W_ATL;3;1;Otolith Chemistry
1917;US+Can;2013_MA_152;2013;16.352.644;EST_L;807.596.862.509.958;EST_L;9;0.99;RR;W_ATL;3;1;Otolith Chemistry
1918;US+Can;2013_MA_153;2013;1.415.287;EST_L;522.926.992.037.177;EST_L;8;0.236;RR;W_ATL;3;1;Otolith Chemistry
1919;US+Can;2013_MA_154;2013;1.698.664;EST_L;905.505.032.695.623;EST_L;9;0.13;RR;W_ATL;3;1;Otolith Chemistry
1920;US+Can;2013_MA_155;2013;17.313.244;EST_L;95.889.870.975.778;EST_L;9;0.38;RR;W_ATL;3;1;Otolith Chemistry
1921;US+Can;2013_MA_156;2013;17.101.912;EST_L;924.116.900.961.981;EST_L;9;0.914;RR;W_ATL;3;1;Otolith Chemistry
1922;US+Can;2013_MA_157;2013;17.630.242;EST_L;101.269.323.757.754;EST_L;7;0;RR;W_ATL;3;1;Otolith Chemistry
1923;US+Can;2013_MA_158;2013;18.100.936;EST_L;10.962.297.900.616;EST_L;8;0.536;RR;W_ATL;3;1;Otolith Chemistry
1924;US+Can;2013_MA_159;2013;17.005.852;EST_L;908.589.468.755.058;EST_L;9;0.008;RR;W_ATL;3;1;Otolith Chemistry
1925;US+Can;2013_MA_160;2013;17.169.154;EST_L;93.509.085.426.905;EST_L;8;0.008;RR;W_ATL;3;1;Otolith Chemistry
1926;US+Can;2013_MA_161;2013;170.827;EST_L;920.997.354.328.632;EST_L;8;0.508;RR;W_ATL;3;1;Otolith Chemistry
1927;US+Can;2013_MA_162;2013;21.539.884;EST_L;184.994.352.815.217;EST_L;12;0.41;RR;W_ATL;3;1;Otolith Chemistry
1928;US+Can;2013_MA_163;2013;17.649.454;EST_L;101.601.672.487.421;EST_L;8;0.188;RR;W_ATL;3;1;Otolith Chemistry
1929;US+Can;2013_MA_164;2013;17.985.664;EST_L;10.753.622.680.853;EST_L;10;0.102;RR;W_ATL;3;1;Otolith Chemistry
1930;US+Can;2013_MA_165;2013;20.223.862;EST_L;153.035.566.521.941;EST_L;11;0.194;RR;W_ATL;3;1;Otolith Chemistry
1931;US+Can;2013_MA_166;2013;19.733.956;EST_L;14.215.225.751.487;EST_L;11;0.368;RR;W_ATL;3;1;Otolith Chemistry
1932;US+Can;2013_MA_167;2013;2.154.949;EST_L;185.242.654.021.233;EST_L;10;0.048;RR;W_ATL;3;1;Otolith Chemistry
1933;US+Can;2013_MA_168;2013;20.704.162;EST_L;164.232.106.701.012;EST_L;11;0.034;RR;W_ATL;3;1;Otolith Chemistry
1934;US+Can;2013_MA_169;2013;199.645;EST_L;147.207.070.086.682;EST_L;9;0.442;RR;W_ATL;3;1;Otolith Chemistry
1935;US+Can;2013_MA_170;2013;20.502.436;EST_L;159.465.240.179.911;EST_L;11;0.474;RR;W_ATL;3;1;Otolith Chemistry
1936;US+Can;2013_MA_171;2013;20.809.828;EST_L;166.766.570.911.943;EST_L;12;0.202;RR;W_ATL;3;1;Otolith Chemistry
1937;US+Can;2013_MA_172;2013;17.217.184;EST_L;942.982.427.347.368;EST_L;8;0.154;RR;W_ATL;3;1;Otolith Chemistry
1938;US+Can;2013_MA_173;2013;17.053.882;EST_L;916.331.228.279.301;EST_L;8;0.382;RR;W_ATL;3;1;Otolith Chemistry
1939;US+Can;2013_MA_174;2013;18.821.386;EST_L;123.280.572.862.535;EST_L;8;0.418;RR;W_ATL;3;1;Otolith Chemistry
1940;US+Can;2013_MA_175;2013;17.217.184;EST_L;942.982.427.347.368;EST_L;8;0;RR;W_ATL;3;1;Otolith Chemistry
1941;US+Can;2013_MA_176;2013;17.937.634;EST_L;10.667.463.323.621;EST_L;8;0.148;RR;W_ATL;3;1;Otolith Chemistry
1942;US+Can;2013_MA_177;2013;1.741.891;EST_L;976.612.649.001.825;EST_L;7;0.042;RR;W_ATL;3;1;Otolith Chemistry
1943;US+Can;2013_MA_178;2013;1.732.285;EST_L;934.078.680.433.178;EST_L;7;0.124;UN;W_ATL;2;1;Otolith Chemistry
1944;US+Can;2013_MA_179;2013;17.726.302;EST_L;100.094.248.366.689;EST_L;9;0.546;UN;W_ATL;2;1;Otolith Chemistry
1945;US+Can;2013_MA_180;2013;17.831.968;EST_L;101.896.689.280.482;EST_L;8;0.566;UN;W_ATL;2;1;Otolith Chemistry
1946;US+Can;2013_MA_181;2013;15.574.558;EST_L;697.431.130.384.234;EST_L;12;0.022;RR;W_ATL;3;1;Otolith Chemistry
1947;US+Can;2013_MA_182;2013;1.737.088;EST_L;968.534.021.653.212;EST_L;8;0.078;RR;W_ATL;3;1;Otolith Chemistry
1948;US+Can;2013_MA_183;2013;17.582.212;EST_L;100.441.628.876.626;EST_L;8;0.46;RR;W_ATL;3;1;Otolith Chemistry
1949;US+Can;2013_MA_184;2013;19.781.986;EST_L;143.195.631.135.071;EST_L;8;0.054;RR;W_ATL;3;1;Otolith Chemistry
1950;US+Can;2013_MA_185;2013;21.318.946;EST_L;179.344.574.874.172;EST_L;12;0.962;RR;W_ATL;3;1;Otolith Chemistry
1951;US+Can;2013_MA_186;2013;17.630.242;EST_L;101.269.323.757.754;EST_L;8;0.048;RR;W_ATL;3;1;Otolith Chemistry
1952;US+Can;2013_MA_187;2013;17.169.154;EST_L;93.509.085.426.905;EST_L;8;0.154;RR;W_ATL;3;1;Otolith Chemistry
1953;US+Can;2013_MA_188;2013;1.127.107;EST_L;263.620.068.694.093;EST_L;5;0.036;RR;W_ATL;3;1;Otolith Chemistry
1954;US+Can;2013_MA_189;2013;21.136.432;EST_L;174.765.196.710.651;EST_L;12;0.126;RR;W_ATL;3;1;Otolith Chemistry
1955;US+Can;2013_MA_190;2013;14.383.414;EST_L;548.974.236.242.786;EST_L;7;0.138;RR;W_ATL;3;1;Otolith Chemistry
1956;US+Can;2013_MA_191;2013;19.887.652;EST_L;145.509.023.031.756;EST_L;11;0.204;RR;W_ATL;3;1;Otolith Chemistry
1957;US+Can;2013_MA_192;2013;22.145.062;EST_L;201.075.626.645.273;EST_L;10;0.022;RR;W_ATL;3;1;Otolith Chemistry
1958;US+Can;2013_MA_193;2013;1.741.891;EST_L;94.971.955.509.279;EST_L;9;0.482;RR;W_ATL;2;1;Otolith Chemistry
1959;US+Can;2013_MA_194;2013;1.732.285;EST_L;934.078.680.433.178;EST_L;9;0.474;RR;W_ATL;2;1;Otolith Chemistry
1960;US+Can;2013_MA_195;2013;166.024;EST_L;845.275.313.317.873;EST_L;9;0.99;RR;W_ATL;3;1;Otolith Chemistry
1961;US+Can;2013_MA_196;2013;17.831.968;EST_L;104.795.375.115.751;EST_L;8;0.184;RR;W_ATL;3;1;Otolith Chemistry
1962;US+Can;2013_MA_197;2013;17.937.634;EST_L;10.667.463.323.621;EST_L;9;0.334;RR;W_ATL;3;1;Otolith Chemistry
1963;US+Can;2013_MA_198;2013;17.630.242;EST_L;101.269.323.757.754;EST_L;6;0.542;RR;W_ATL;3;1;Otolith Chemistry
1964;US+Can;2013_MA_199;2013;20.704.162;EST_L;164.232.106.701.012;EST_L;11;0.036;RR;W_ATL;3;1;Otolith Chemistry
1965;US+Can;2013_MA_200;2013;17.630.242;EST_L;101.269.323.757.754;EST_L;9;0.046;RR;W_ATL;3;1;Otolith Chemistry
1966;US+Can;2013_MA_201;2013;18.446.752;EST_L;116.045.087.297.218;EST_L;9;0.546;RR;W_ATL;3;1;Otolith Chemistry
1967;US+Can;2013_MA_202;2013;17.217.184;EST_L;942.982.427.347.368;EST_L;8;0.066;RR;W_ATL;3;1;Otolith Chemistry
1968;US+Can;2013_MA_203;2013;17.630.242;EST_L;101.269.323.757.754;EST_L;9;0.058;RR;W_ATL;3;1;Otolith Chemistry
1969;US+Can;2013_MA_204;2013;21.318.946;EST_L;174.215.367.420.532;EST_L;11;0.458;UN;W_ATL;2;1;Otolith Chemistry
1970;US+Can;2013_MA_205;2013;20.195.044;EST_L;148.065.828.455.626;EST_L;11;0.196;UN;W_ATL;2;1;Otolith Chemistry
1971;US+Can;2013_MA_206;2013;21.424.612;EST_L;176.821.249.028.933;EST_L;11;0.242;UN;W_ATL;2;1;Otolith Chemistry
1972;US+Can;2013_MA_207;2013;19.061.536;EST_L;124.486.049.327.324;EST_L;9;0.044;UN;W_ATL;2;1;Otolith Chemistry
1973;US+Can;2013_MA_208;2013;18.033.694;EST_L;105.397.578.430.109;EST_L;9;0.982;UN;W_ATL;2;1;Otolith Chemistry
1974;US+Can;2013_MA_209;2013;16.804.126;EST_L;85.257.887.671.497;EST_L;9;0.25;UN;W_ATL;2;1;Otolith Chemistry
1975;US+Can;2013_MA_95;2013;18.245.026;EST_L;109.150.269.764.332;EST_L;9;0.13;UN;W_ATL;2;1;Otolith Chemistry
1976;US+Can;2013_MA_96;2013;17.937.634;EST_L;103.720.650.176.616;EST_L;10;0.028;UN;W_ATL;2;1;Otolith Chemistry
1977;US+Can;2013_MA_97;2013;16.804.126;EST_L;85.257.887.671.497;EST_L;8;0.986;UN;W_ATL;2;1;Otolith Chemistry
1978;US+Can;2013_MA_98;2013;17.015.458;EST_L;885.184.084.862.645;EST_L;8;0.078;UN;W_ATL;2;1;Otolith Chemistry
1979;US+Can;2013_MA_99;2013;18.245.026;EST_L;109.150.269.764.332;EST_L;8;0.474;UN;W_ATL;2;1;Otolith Chemistry
2126;US+Can;2911;1976;97.5;SFL;19.96;NA;NA;0.158;UN;W_ATL;8;3;Otolith Chemistry
2129;US+Can;2935;1976;10.531.408;EST_W;2.112.592.614;RWT;NA;0.03;UN;W_ATL;8;3;Otolith Chemistry
2131;US+Can;2949;1976;8.254.786;EST_L;100.972.108;NA;NA;0.082;UN;W_ATL;8;3;Otolith Chemistry
2133;US+Can;2954;1976;8.639.026;EST_L;1.159.347.317;NA;NA;0.142;UN;W_ATL;8;3;Otolith Chemistry
2134;US+Can;2957;1976;9.983.866;EST_L;1.797.497.033;NA;NA;0.33;UN;W_ATL;8;3;Otolith Chemistry
2136;US+Can;2963;1976;8.264.392;EST_W;1.013.295.836;RWT;NA;0.068;UN;W_ATL;8;3;Otolith Chemistry
2156;US+Can;3156;2010;248.289.784;EST_L;238.7;NA;15;0.808;UN;W_ATL;8;3;Otolith Chemistry
2157;US+Can;3157;2010;19.527.294.754.198;EST_W;135.51;RWT;9;0.308;UN;W_ATL;8;3;Otolith Chemistry
2158;US+Can;3158;2010;20.211.455.524.396;EST_W;150.25;RWT;8;0.918;RR;W_ATL;8;3;Otolith Chemistry
2159;US+Can;3159;2010;201.931.228;EST_L;113.97;NA;9;0.292;UN;W_ATL;8;3;Otolith Chemistry
2161;US+Can;3160;2010;21.135.752.164.168;EST_W;171.8;RWT;13;0.462;UN;W_ATL;8;3;Otolith Chemistry
2162;US+Can;3161;2010;20.262.479.426.416;EST_W;151.39;RWT;12;0.27;UN;W_ATL;8;3;Otolith Chemistry
2164;US+Can;3163;2010;24.584.986;EST_L;209.22;NA;13;0.318;UN;W_ATL;8;3;Otolith Chemistry
2165;US+Can;3164;2010;2.063.511.416.806;EST_W;159.89;RWT;10;0.102;RR;W_ATL;8;3;Otolith Chemistry
2166;US+Can;3165;2010;243.409.936;EST_L;230.2;NA;15;0.084;UN;W_ATL;9;3;Otolith Chemistry
2167;US+Can;3166;2010;177.531.988;EST_L;84.48;NA;7;0.092;RR;W_ATL;9;3;Otolith Chemistry
2168;US+Can;3167;2010;175.092.064;EST_L;166.7;NA;15;0.074;RR;W_ATL;9;3;Otolith Chemistry
2169;US+Can;3168;2010;211.690.924;EST_L;158.76;NA;9;0.146;UN;W_ATL;9;3;Otolith Chemistry
2170;US+Can;3169;2010;231.210.316;EST_L;193.34;NA;11;0.448;UN;W_ATL;9;3;Otolith Chemistry
2172;US+Can;3170;2010;201.931.228;EST_L;132.68;NA;9;0.676;RR;W_ATL;9;3;Otolith Chemistry
2173;US+Can;3171;2010;236.090.164;EST_L;221.69;NA;11;0.032;RR;W_ATL;9;3;Otolith Chemistry
2174;US+Can;3172;2010;236.090.164;EST_L;182;NA;14;0.456;RR;W_ATL;9;3;Otolith Chemistry
2175;US+Can;3173;2010;255.609.556;EST_L;262.52;NA;11;0.094;RR;W_ATL;9;3;Otolith Chemistry
2176;US+Can;3174;2010;23.365.024;EST_L;204.12;NA;10;0.15;RR;W_ATL;9;3;Otolith Chemistry
2177;US+Can;3175;2010;NA;NA;NA;NA;16;0.092;UN;W_ATL;10;4;Otolith Chemistry
2179;US+Can;3177;2010;NA;NA;NA;NA;15;0.476;UN;W_ATL;10;4;Otolith Chemistry
2180;US+Can;3178;2010;NA;NA;NA;NA;14;0.218;UN;W_ATL;10;4;Otolith Chemistry
2181;US+Can;3179;2010;NA;NA;NA;NA;11;0.072;UN;W_ATL;10;4;Otolith Chemistry
2183;US+Can;3180;2010;NA;NA;NA;NA;16;0.08;UN;W_ATL;10;4;Otolith Chemistry
2184;US+Can;3181;2010;NA;NA;NA;NA;9;0.13;UN;W_ATL;10;4;Otolith Chemistry
2185;US+Can;3182;2010;NA;NA;NA;NA;11;0.728;UN;W_ATL;10;4;Otolith Chemistry
2186;US+Can;3183;2010;NA;NA;NA;NA;10;0.07;UN;W_ATL;10;4;Otolith Chemistry
2187;US+Can;3184;2010;NA;NA;NA;NA;9;0.274;UN;W_ATL;10;4;Otolith Chemistry
2188;US+Can;3185;2010;26.763.819.826.463;EST_W;336;NA;18;0.154;UN;GSL;8;3;Otolith Chemistry
2189;US+Can;3186;2010;NA;NA;NA;NA;7;0.514;UN;W_ATL;10;4;Otolith Chemistry
2190;US+Can;3187;2010;NA;NA;NA;NA;10;0.274;UN;W_ATL;10;4;Otolith Chemistry
2191;US+Can;3188;2010;NA;NA;NA;NA;20;0.11;UN;W_ATL;10;4;Otolith Chemistry
2192;US+Can;3189;2010;NA;NA;NA;NA;10;0.858;UN;W_ATL;10;4;Otolith Chemistry
2194;US+Can;3190;2010;NA;NA;NA;NA;16;0.148;UN;W_ATL;10;4;Otolith Chemistry
2195;US+Can;3191;2010;214.130.848;EST_L;185.97;NA;10;0.154;UN;W_ATL;9;3;Otolith Chemistry
2196;US+Can;3192;2010;236.090.164;EST_L;164.43;NA;20;0.178;RR;W_ATL;9;3;Otolith Chemistry
2197;US+Can;3193;2010;206.811.076;EST_L;163.29;NA;11;0.108;UN;W_ATL;9;3;Otolith Chemistry
2198;US+Can;3194;2010;24.584.986;EST_L;314.11;NA;14;0.094;TL;W_ATL;9;3;Otolith Chemistry
2199;US+Can;3195;2010;228.770.392;EST_L;233.03;NA;14;0.272;UN;W_ATL;9;3;Otolith Chemistry
2200;US+Can;3196;2010;24.584.986;EST_L;287.46;NA;10;0.232;UN;W_ATL;9;3;Otolith Chemistry
2201;US+Can;3197;2010;280.008.796;EST_L;304.81;NA;20;0.152;UN;GSL;9;3;Otolith Chemistry
2202;US+Can;3198;2010;292.208.416;EST_L;304.81;NA;20;0.5;UN;GSL;9;3;Otolith Chemistry
2203;US+Can;3199;2010;243.409.936;EST_L;304.81;NA;16;0.382;UN;GSL;9;3;Otolith Chemistry
2205;US+Can;3200;2010;250.729.708;EST_L;257.64;NA;20;0.282;UN;GSL;9;3;Otolith Chemistry
2206;US+Can;3201;2010;260.489.404;EST_L;281.23;NA;19;0.324;UN;GSL;9;3;Otolith Chemistry
2207;US+Can;3202;2010;265.369.252;EST_L;304.81;NA;19;0.276;UN;GSL;9;3;Otolith Chemistry
2208;US+Can;3203;2010;289.768.492;EST_L;374.67;NA;16;0.172;UN;GSL;9;3;Otolith Chemistry
2209;US+Can;3204;2010;265.369.252;EST_W;304.81;RWT;16;0.308;UN;GSL;9;3;Otolith Chemistry
2210;US+Can;3205;2010;25.011.403.534.894;EST_W;306.17;RWT;13;0.28;TP;W_ATL;9;3;Otolith Chemistry
2211;US+Can;3206;2010;26.645.434.681.666;EST_W;371.95;RWT;21;0.298;TP;W_ATL;9;3;Otolith Chemistry
2212;US+Can;3207;2010;24.385.086.936.322;EST_W;263.65;RWT;16;0.288;TP;W_ATL;8;3;Otolith Chemistry
2213;US+Can;3208;2010;24.783.519.176.932;EST_W;297.67;RWT;15;0.272;TP;W_ATL;9;3;Otolith Chemistry
2214;US+Can;3209;2010;24.629.063.073.364;EST_W;292;RWT;11;0.332;TP;W_ATL;9;3;Otolith Chemistry
2216;US+Can;3210;2010;24.120.935.711.326;EST_W;273.86;RWT;14;0.56;TP;W_ATL;9;3;Otolith Chemistry
2217;US+Can;3211;2010;27.600.333.530.272;EST_W;414.47;RWT;17;0.226;TP;W_ATL;9;3;Otolith Chemistry
2218;US+Can;3212;2010;29.464.834;EST_L;456.99;NA;18;0.28;TL;W_ATL;10;4;Otolith Chemistry
2219;US+Can;3213;2010;231.210.316;EST_L;251.74;NA;10;0.13;UN;W_ATL;10;4;Otolith Chemistry
2220;US+Can;3214;2010;250.729.708;EST_L;243.24;NA;12;0.288;RR;W_ATL;10;4;Otolith Chemistry
2221;US+Can;3215;2010;22.145.062;EST_L;196.75;NA;8;0.232;UN;W_ATL;10;4;Otolith Chemistry
2222;US+Can;3216;2010;236.090.164;EST_L;234.73;NA;10;0.25;UN;W_ATL;10;4;Otolith Chemistry
2223;US+Can;3217;2010;250.729.708;EST_L;333.39;NA;10;0.1;UN;W_ATL;10;4;Otolith Chemistry
2224;US+Can;3218;2010;255.590.344;EST_L;314.11;NA;20;0.264;UN;W_ATL;10;4;Otolith Chemistry
2225;US+Can;3219;2010;243.409.936;EST_L;247.21;NA;11;0.262;TL;W_ATL;10;4;Otolith Chemistry
2227;US+Can;3220;2010;201.931.228;EST_L;171.23;NA;12;0.202;UN;W_ATL;10;4;Otolith Chemistry
2228;US+Can;3221;2010;179.971.912;EST_L;108.3;NA;7;0.508;TL;W_ATL;10;4;Otolith Chemistry
2229;US+Can;3222;2010;231.210.316;EST_L;247.21;NA;11;0.128;UN;W_ATL;10;4;Otolith Chemistry
2230;US+Can;3223;2010;22.145.062;EST_L;197.31;NA;9;0.874;TL;W_ATL;10;4;Otolith Chemistry
2231;US+Can;3224;2010;226.330.468;EST_L;166.13;NA;9;0.616;RR;W_ATL;10;4;Otolith Chemistry
2232;US+Can;3225;2010;262.929.328;EST_L;319.22;NA;12;0.542;TL;W_ATL;10;4;Otolith Chemistry
2233;US+Can;3226;2010;236.090.164;EST_L;223.96;NA;13;0.116;UN;W_ATL;10;4;Otolith Chemistry
2234;US+Can;3227;2010;262.929.328;EST_L;304.47;NA;19;0.144;TL;W_ATL;10;4;Otolith Chemistry
2235;US+Can;3228;2010;182.411.836;EST_L;128.14;NA;6;0.294;UN;W_ATL;10;4;Otolith Chemistry
2236;US+Can;3229;2010;248.289.784;EST_L;233.03;NA;16;0.598;UN;W_ATL;10;4;Otolith Chemistry
2238;US+Can;3230;2010;289.768.492;EST_L;351.53;NA;19;0.216;RR;W_ATL;10;4;Otolith Chemistry
2239;US+Can;3231;2010;253.169.632;EST_L;269.32;NA;17;0.47;RR;W_ATL;10;4;Otolith Chemistry
2240;US+Can;3232;2010;243.409.936;EST_L;240.97;NA;10;0.474;UN;W_ATL;10;4;Otolith Chemistry
2241;US+Can;3233;2010;243.409.936;EST_L;212.62;NA;15;0.14;RR;W_ATL;10;4;Otolith Chemistry
2242;US+Can;3234;2010;223.890.544;EST_L;196.18;NA;10;0.294;UN;W_ATL;10;4;Otolith Chemistry
2243;US+Can;3235;2010;NA;NA;NA;NA;15;0.182;UN;W_ATL;11;4;Otolith Chemistry
2244;US+Can;3236;2010;NA;NA;NA;NA;16;0.178;UN;W_ATL;11;4;Otolith Chemistry
2245;US+Can;3237;2011;24.777.106;EST_L;292.57;NA;9;0.08;UN;GSL;7;3;Otolith Chemistry
