,SampID,PortSampled,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob.East.,GEAR,BFT_Area,Month,quarter,Method
843,3927,Port Hood,Can,09BFT1-1,2013,288,CFL,396,TW,21,0.01,RR,GSL,10,4,stable isotope/kin analysis
844,3928,Port Hood,Can,09BFT1-1,2013,246,CFL,215,TW,12,0.222,RR,GSL,10,4,stable isotope/kin analysis
845,3929,Port Hood,Can,09BFT1-1,2013,NA,CFL,NA,TW,17,0.864,RR,GSL,10,4,stable isotope/kin analysis
846,3930,Port Hood,Can,09BFT1-1,2013,220,CFL,168,TW,11,0.878,RR,GSL,9,3,stable isotope/kin analysis
847,3931,Port Hood,Can,09BFT1-1,2013,227.93,CFL,209,TW,9,0.988,RR,GSL,9,3,stable isotope/kin analysis
848,3932,Port Hood,Can,09BFT1-1,2013,270,CFL,321,TW,15,0.016,RR,GSL,10,4,stable isotope/kin analysis
849,3933,Port Hood,Can,09BFT1-1,2013,284,CFL,200,TW,11,0.458,RR,GSL,9,3,stable isotope/kin analysis
850,3934,Port Hood,Can,09BFT1-1,2013,252,CFL,318,TW,12,0.042,RR,GSL,10,4,stable isotope/kin analysis
851,3935,Port Hood,Can,09BFT1-1,2013,264,CFL,309,TW,16,0.054,RR,GSL,10,4,stable isotope/kin analysis
852,3936,Port Hood,Can,09BFT1-1,2013,277,CFL,354,TW,17,0.028,RR,GSL,9,3,stable isotope/kin analysis
853,3937,Port Hood,Can,09BFT1-1,2013,230,CFL,180,TW,11,0.468,RR,GSL,10,4,stable isotope/kin analysis
854,3938,Port Hood,Can,09BFT1-1,2013,220,CFL,180,TW,9,0.026,RR,GSL,10,4,stable isotope/kin analysis
855,3939,Port Hood,Can,09BFT1-1,2013,253,CFL,278,TW,13,0.026,RR,GSL,10,4,stable isotope/kin analysis
856,3940,Port Hood,Can,09BFT1-1,2013,280,CFL,360,TW,20,0.024,RR,GSL,10,4,stable isotope/kin analysis
857,3941,Port Hood,Can,09BFT1-1,2013,217,CFL,195,TW,11,0.078,RR,GSL,9,3,stable isotope/kin analysis
858,3942,Port Hood,Can,09BFT1-1,2013,290,CFL,328,TW,16,0.04,RR,GSL,9,3,stable isotope/kin analysis
859,3943,Port Hood,Can,09BFT1-1,2013,287,CFL,396,TW,21,0.046,RR,GSL,9,3,stable isotope/kin analysis
860,3944,Port Hood,Can,09BFT1-1,2013,280,CFL,372,TW,20,0.038,RR,GSL,10,4,stable isotope/kin analysis
861,3945,Port Hood,Can,09BFT1-1,2013,275,CFL,327,TW,21,0.012,RR,GSL,10,4,stable isotope/kin analysis
862,3946,Port Hood,Can,09BFT1-1,2013,280,CFL,331,TW,19,0.306,RR,GSL,10,4,stable isotope/kin analysis
863,3947,Port Hood,Can,09BFT1-1,2013,271,CFL,314,TW,17,0.082,RR,GSL,10,4,stable isotope/kin analysis
864,3948,Port Hood,Can,09BFT1-1,2013,261,CFL,314,TW,19,0.02,RR,GSL,9,3,stable isotope/kin analysis
865,3949,Port Hood,Can,09BFT1-1,2013,234,CFL,201,TW,11,0.038,RR,GSL,10,4,stable isotope/kin analysis
866,3950,Port Hood,Can,09BFT1-1,2013,211,CFL,341,TW,17,0.314,RR,GSL,9,3,stable isotope/kin analysis
867,3951,Port Hood,Can,09BFT1-1,2013,230.82,CFL,217,TW,11,0.038,RR,GSL,9,3,stable isotope/kin analysis
868,3952,Port Hood,Can,09BFT1-1,2013,297,CFL,378,TW,21,0.072,RR,GSL,9,3,stable isotope/kin analysis
869,3953,Port Hood,Can,09BFT1-1,2013,287,CFL,380,TW,22,0.07,RR,GSL,9,3,stable isotope/kin analysis
870,3954,Port Hood,Can,09BFT1-1,2013,299,CFL,400,TW,20,0.136,RR,GSL,9,3,stable isotope/kin analysis
871,3955,Port Hood,Can,09BFT1-1,2013,271.43,CFL,356,TW,17,0.282,RR,GSL,9,3,stable isotope/kin analysis
872,3956,Port Hood,Can,09BFT1-1,2013,224.64,CFL,200,TW,13,0.854,RR,GSL,9,3,stable isotope/kin analysis
873,3957,Port Hood,Can,09BFT1-1,2013,286,CFL,377,TW,17,0.158,RR,GSL,9,3,stable isotope/kin analysis
874,3958,Port Hood,Can,09BFT1-1,2013,288,CFL,347,TW,17,0.022,RR,GSL,10,4,stable isotope/kin analysis
875,3959,Port Hood,Can,09BFT1-1,2013,267,CFL,316,TW,20,0.264,RR,GSL,10,4,stable isotope/kin analysis
876,3960,Port Hood,Can,09BFT1-1,2013,273,CFL,367,TW,13,0.14,RR,GSL,10,4,stable isotope/kin analysis
877,3961,Tignish,Can,09BFT1-1,2013,230.47,CFL,198,TW,10,0.918,RR,GSL,9,3,stable isotope/kin analysis
878,3962,Tignish,Can,09BFT1-1,2013,295.56,CFL,416,TW,14,0.02,RR,GSL,9,3,stable isotope/kin analysis
879,3963,Tignish,Can,09BFT1-1,2013,250.75,CFL,255,TW,13,0.082,RR,GSL,9,3,stable isotope/kin analysis
880,3964,Tignish,Can,09BFT1-1,2013,251.81,CFL,258,TW,11,0.07,RR,GSL,9,3,stable isotope/kin analysis
881,3965,Tignish,Can,09BFT1-1,2013,220.87,CFL,175,TW,10,0.108,RR,GSL,9,3,stable isotope/kin analysis
882,3966,Tignish,Can,09BFT1-1,2013,274.22,CFL,333,TW,13,0.136,RR,GSL,9,3,stable isotope/kin analysis
883,3967,Tignish,Can,09BFT1-1,2013,287,CFL,415,TW,12,0.122,RR,GSL,9,3,stable isotope/kin analysis
884,3968,Tignish,Can,09BFT1-1,2013,268.88,CFL,314,TW,19,0.08,RR,GSL,9,3,stable isotope/kin analysis
885,3969,Tignish,Can,09BFT1-1,2013,266.75,CFL,307,TW,13,0.152,RR,GSL,9,3,stable isotope/kin analysis
886,3970,Tignish,Can,09BFT1-1,2013,241.14,CFL,227,TW,9,0.088,RR,GSL,9,3,stable isotope/kin analysis
887,3971,Tignish,Can,09BFT1-1,2013,258.21,CFL,278,TW,12,0.042,RR,GSL,9,3,stable isotope/kin analysis
888,3972,Tignish,Can,09BFT1-1,2013,239.01,CFL,221,TW,10,0.296,RR,GSL,9,3,stable isotope/kin analysis
889,3973,Tignish,Can,09BFT1-1,2013,288.09,CFL,386,TW,17,0.3,RR,GSL,9,3,stable isotope/kin analysis
890,3974,Tignish,Can,09BFT1-1,2013,246.48,CFL,242,TW,11,0.032,RR,GSL,9,3,stable isotope/kin analysis
891,3975,Tignish,Can,09BFT1-1,2013,237.94,CFL,218,TW,10,0.026,RR,GSL,9,3,stable isotope/kin analysis
892,3976,Tignish,Can,09BFT1-1,2013,281.69,CFL,361,TW,15,0.138,RR,GSL,9,3,stable isotope/kin analysis
893,3977,Tignish,Can,09BFT1-1,2013,263.55,CFL,296,TW,18,0.236,RR,GSL,9,3,stable isotope/kin analysis
894,3978,Tignish,Can,09BFT1-1,2013,294,CFL,419,TW,17,0.028,RR,GSL,9,3,stable isotope/kin analysis
895,3979,Tignish,Can,09BFT1-1,2013,288,CFL,334,TW,18,0.036,RR,GSL,9,3,stable isotope/kin analysis
896,3980,Tignish,Can,09BFT1-1,2013,297,CFL,445,TW,21,0.262,RR,GSL,9,3,stable isotope/kin analysis
897,3981,Tignish,Can,09BFT1-1,2013,302,CFL,380,TW,17,0.068,RR,GSL,9,3,stable isotope/kin analysis
898,3982,Tignish,Can,09BFT1-1,2013,300.89,CFL,439,TW,17,0,RR,GSL,9,3,stable isotope/kin analysis
899,3983,Tignish,Can,09BFT1-1,2013,268.88,CFL,314,TW,18,0.08,RR,GSL,9,3,stable isotope/kin analysis
900,3984,Tignish,Can,09BFT1-1,2013,288.09,CFL,386,TW,15,0.068,RR,GSL,9,3,stable isotope/kin analysis
901,3985,Tignish,Can,09BFT1-1,2013,279.55,CFL,352,TW,22,0.032,RR,GSL,9,3,stable isotope/kin analysis
902,3986,Tignish,Can,09BFT1-1,2013,284.89,CFL,373,TW,23,0.138,RR,GSL,9,3,stable isotope/kin analysis
903,3987,Tignish,Can,09BFT1-1,2013,243.28,CFL,233,TW,10,0.068,RR,GSL,9,3,stable isotope/kin analysis
904,3988,Tignish,Can,09BFT1-1,2013,302,CFL,404,TW,20,0.12,RR,GSL,9,3,stable isotope/kin analysis
905,3989,Tignish,Can,09BFT1-1,2013,278,CFL,362,TW,17,0.08,RR,GSL,9,3,stable isotope/kin analysis
906,3990,Tignish,Can,09BFT1-1,2013,266.75,CFL,307,TW,18,0.076,RR,GSL,9,3,stable isotope/kin analysis
907,3991,Tignish,Can,09BFT1-1,2013,257.15,CFL,275,TW,12,0.722,RR,GSL,9,3,stable isotope/kin analysis
908,3992,Tignish,Can,09BFT1-1,2013,290,CFL,352,TW,16,0.064,RR,GSL,9,3,stable isotope/kin analysis
909,3993,Tignish,Can,09BFT1-1,2013,289,CFL,374,TW,14,0.072,RR,GSL,9,3,stable isotope/kin analysis
910,3994,Tignish,Can,09BFT1-1,2013,295.56,CFL,416,TW,23,0.278,RR,GSL,9,3,stable isotope/kin analysis
911,3995,Tignish,Can,09BFT1-1,2013,222,CFL,216,TW,18,0.012,RR,GSL,9,3,stable isotope/kin analysis
912,3996,Tignish,Can,09BFT1-1,2013,259,CFL,314,TW,18,0.132,RR,GSL,9,3,stable isotope/kin analysis
913,3997,Tignish,Can,09BFT1-1,2013,297,CFL,415,TW,17,0.284,RR,GSL,9,3,stable isotope/kin analysis
914,3998,Tignish,Can,09BFT1-1,2013,235,CFL,226,TW,18,0.08,RR,GSL,9,3,stable isotope/kin analysis
915,3999,Tignish,Can,09BFT1-1,2013,292,CFL,387,TW,18,0.04,RR,GSL,9,3,stable isotope/kin analysis
916,4000,Tignish,Can,09BFT1-1,2013,292,CFL,326,TW,19,0.148,RR,GSL,9,3,stable isotope/kin analysis
917,4001,Tignish,Can,09BFT1-1,2013,248.61,CFL,249,TW,9,0.068,RR,GSL,9,3,stable isotope/kin analysis
918,4002,Tignish,Can,09BFT1-1,2013,287.02,CFL,381,TW,17,0.078,RR,GSL,9,3,stable isotope/kin analysis
919,4003,Tignish,Can,09BFT1-1,2013,273,CFL,309,TW,20,0.1,RR,GSL,9,3,stable isotope/kin analysis
920,4004,Tignish,Can,09BFT1-1,2013,283.82,CFL,369,TW,14,0.268,RR,GSL,9,3,stable isotope/kin analysis
921,4005,Tignish,Can,09BFT1-1,2013,242,CFL,204,TW,11,0.018,RR,GSL,9,3,stable isotope/kin analysis
922,4006,Tignish,Can,09BFT1-1,2013,295,CFL,406,TW,18,0.086,RR,GSL,9,3,stable isotope/kin analysis
923,4007,Tignish,Can,09BFT1-1,2013,247,CFL,278,TW,19,0.364,RR,GSL,9,3,stable isotope/kin analysis
924,4008,Tignish,Can,09BFT1-1,2013,268.88,CFL,314,TW,14,0.544,RR,GSL,9,3,stable isotope/kin analysis
925,4009,Tignish,Can,09BFT1-1,2013,267.82,CFL,310,TW,13,0.03,RR,GSL,9,3,stable isotope/kin analysis
926,4010,Tignish,Can,09BFT1-1,2013,282,CFL,393,TW,19,0.26,RR,GSL,9,3,stable isotope/kin analysis
927,4011,Tignish,Can,09BFT1-1,2013,295,CFL,412,TW,21,0.262,RR,GSL,9,3,stable isotope/kin analysis
928,4012,Tignish,Can,09BFT1-1,2013,252,CFL,251,TW,14,0.324,RR,GSL,9,3,stable isotope/kin analysis
929,4013,Tignish,Can,09BFT1-1,2013,276.35,CFL,341,TW,18,0.022,RR,GSL,9,3,stable isotope/kin analysis
930,4014,Tignish,Can,09BFT1-1,2013,286,CFL,430,TW,NA,0.086,RR,GSL,9,3,stable isotope/kin analysis
931,4015,Tignish,Can,09BFT1-1,2013,283.82,CFL,369,TW,25,0.242,RR,GSL,9,3,stable isotope/kin analysis
932,4016,Tignish,Can,09BFT1-1,2013,300.89,CFL,439,TW,22,0.84,RR,GSL,9,3,stable isotope/kin analysis
933,4017,Tignish,Can,09BFT1-1,2013,257.15,CFL,275,TW,13,0.144,RR,GSL,9,3,stable isotope/kin analysis
934,4018,Tignish,Can,09BFT1-1,2013,291.29,CFL,398,TW,23,0.084,RR,GSL,9,3,stable isotope/kin analysis
935,4019,Tignish,Can,09BFT1-1,2013,295.56,CFL,416,TW,23,0.006,RR,GSL,9,3,stable isotope/kin analysis
936,4020,Tignish,Can,09BFT1-1,2013,295.56,CFL,416,TW,19,0.344,RR,GSL,9,3,stable isotope/kin analysis
937,4021,Tignish,Can,09BFT1-1,2013,245.41,CFL,239,TW,12,0.808,RR,GSL,9,3,stable isotope/kin analysis
938,4022,Tignish,Can,09BFT1-1,2013,262.48,CFL,292,TW,18,0.878,RR,GSL,9,3,stable isotope/kin analysis
939,4023,Morell,Can,09BFT1-1,2013,219,CFL,206,TW,12,0.804,RR,GSL,10,4,stable isotope/kin analysis
940,4024,Morell,Can,09BFT1-1,2013,216,CFL,184,TW,11,0.114,RR,GSL,9,3,stable isotope/kin analysis
941,4025,Morell,Can,09BFT1-1,2013,260,CFL,235,TW,15,0.902,RR,GSL,9,3,stable isotope/kin analysis
942,4026,Annandale,Can,09BFT1-1,2013,NA,CFL,NA,TW,11,0.732,RR,GSL,9,3,stable isotope/kin analysis
943,4027,Morell,Can,09BFT1-1,2013,230,CFL,196,TW,9,0.764,RR,GSL,9,3,stable isotope/kin analysis
944,4028,Morell,Can,09BFT1-1,2013,216,CFL,167,TW,8,0.972,RR,GSL,9,3,stable isotope/kin analysis
945,4029,Annandale,Can,09BFT1-1,2013,220.87,CFL,175,TW,13,0.678,RR,GSL,9,3,stable isotope/kin analysis
946,4030,Morell,Can,09BFT1-1,2013,239.01,CFL,221,TW,12,0.102,RR,GSL,9,3,stable isotope/kin analysis
947,4031,Morell,Can,09BFT1-1,2013,266,CFL,269,TW,18,0.988,RR,GSL,9,3,stable isotope/kin analysis
948,4032,Morell,Can,09BFT1-1,2013,283,CFL,392,TW,25,0.082,RR,GSL,9,3,stable isotope/kin analysis
949,4033,Souris,Can,09BFT1-1,2013,143,CFL,48,TW,13,0.022,RR,GSL,9,3,stable isotope/kin analysis
950,4034,Annandale,Can,09BFT1-1,2013,285.96,CFL,377,TW,14,0.14,RR,GSL,9,3,stable isotope/kin analysis
951,4035,Annandale,Can,09BFT1-1,2013,304.1,CFL,453,TW,18,0.12,RR,GSL,9,3,stable isotope/kin analysis
952,4036,Morell,Can,09BFT1-1,2013,231,CFL,236,TW,13,0.964,RR,GSL,9,3,stable isotope/kin analysis
953,4037,Morell,Can,09BFT1-1,2013,278,CFL,420,TW,24,0.252,RR,GSL,9,3,stable isotope/kin analysis
954,4038,Morell,Can,09BFT1-1,2013,290,CFL,238,TW,11,0.028,RR,GSL,9,3,stable isotope/kin analysis
955,4039,Annandale,Can,09BFT1-1,2013,261.42,CFL,289,TW,16,0.034,RR,GSL,9,3,stable isotope/kin analysis
956,4040,Morell,Can,09BFT1-1,2013,274,CFL,293,TW,12,0.886,RR,GSL,9,3,stable isotope/kin analysis
957,4041,Annandale,Can,09BFT1-1,2013,260.35,CFL,285,TW,16,0.01,RR,GSL,9,3,stable isotope/kin analysis
958,4042,Morell,Can,09BFT1-1,2013,260,CFL,275,TW,26,0.018,RR,GSL,9,3,stable isotope/kin analysis
959,4043,Morell,Can,09BFT1-1,2013,269,CFL,298,TW,18,0.132,RR,GSL,9,3,stable isotope/kin analysis
960,4044,Morell,Can,09BFT1-1,2013,278,CFL,364,TW,16,0.26,RR,GSL,9,3,stable isotope/kin analysis
961,4045,Morell,Can,09BFT1-1,2013,257.15,CFL,275,TW,10,0.02,RR,GSL,9,3,stable isotope/kin analysis
962,4046,Annandale,Can,09BFT1-1,2013,283.82,CFL,369,TW,22,0.636,RR,GSL,9,3,stable isotope/kin analysis
963,4047,Annandale,Can,09BFT1-1,2013,310.5,CFL,482,TW,18,0.882,RR,GSL,9,3,stable isotope/kin analysis
964,4048,Souris,Can,09BFT1-1,2013,295.56,CFL,416,TW,17,0.032,RR,GSL,9,3,stable isotope/kin analysis
965,4049,Morell,Can,09BFT1-1,2013,230,CFL,219,TW,10,0.064,RR,GSL,10,4,stable isotope
966,4050,Morell,Can,09BFT1-1,2013,284,CFL,409,TW,24,0.248,RR,GSL,10,4,stable isotope
967,4051,Morell,Can,09BFT1-1,2013,290,CFL,391,TW,22,0.038,RR,GSL,10,4,stable isotope
968,4052,Souris,Can,09BFT1-1,2013,291.29,CFL,398,TW,24,0.134,RR,GSL,10,4,stable isotope
969,4053,Souris,Can,09BFT1-1,2013,280.62,CFL,357,TW,21,0.062,RR,GSL,10,4,stable isotope
970,4054,Morell,Can,09BFT1-1,2013,230,CFL,214,TW,12,0.082,RR,GSL,10,4,stable isotope
971,4055,Souris,Can,09BFT1-1,2013,279.55,CFL,352,TW,20,0.038,RR,GSL,10,4,stable isotope
972,4056,Morell,Can,09BFT1-1,2013,225,CFL,184,TW,12,0.126,RR,GSL,10,4,stable isotope/kin analysis
973,4057,Souris,Can,09BFT1-1,2013,268.88,CFL,314,TW,18,0.01,RR,GSL,10,4,stable isotope/kin analysis
974,4058,Souris,Can,09BFT1-1,2013,294.49,CFL,412,TW,19,0.26,RR,GSL,10,4,stable isotope/kin analysis
975,4059,Morell,Can,09BFT1-1,2013,236.87,CFL,215,TW,11,0.186,RR,GSL,10,4,stable isotope/kin analysis
976,4060,Morell,Can,09BFT1-1,2013,232,CFL,196,TW,13,0.24,RR,GSL,10,4,stable isotope/kin analysis
977,4061,Souris,Can,09BFT1-1,2013,268.88,CFL,314,TW,NA,0.092,RR,GSL,10,4,stable isotope/kin analysis
978,4062,Souris,Can,09BFT1-1,2013,219.8,CFL,172,TW,11,0.03,RR,GSL,10,4,stable isotope/kin analysis
979,4063,Morell,Can,09BFT1-1,2013,203.8,CFL,138,TW,10,0.74,RR,GSL,10,4,stable isotope/kin analysis
980,4064,Morell,Can,09BFT1-1,2013,230.47,CFL,198,TW,9,0.964,RR,GSL,10,4,stable isotope/kin analysis
981,4065,Morell,Can,09BFT1-1,2013,230.47,CFL,198,TW,12,0.036,RR,GSL,10,4,stable isotope/kin analysis
982,4066,Morell,Can,09BFT1-1,2013,235.81,CFL,212,TW,12,0.53,RR,GSL,10,4,stable isotope/kin analysis
983,4067,Morell,Can,09BFT1-1,2013,236.87,CFL,215,TW,11,0.162,RR,GSL,10,4,stable isotope/kin analysis
984,4068,Morell,Can,09BFT1-1,2013,240.07,CFL,224,TW,9,0.016,RR,GSL,10,4,stable isotope/kin analysis
985,4069,Morell,Can,09BFT1-1,2013,227.27,CFL,190,TW,11,0.022,RR,GSL,10,4,stable isotope/kin analysis
986,4070,Morell,Can,09BFT1-1,2013,273.15,CFL,329,TW,13,0.074,RR,GSL,10,4,stable isotope/kin analysis
987,4071,Morell,Can,09BFT1-1,2013,233.67,CFL,207,TW,10,0.29,RR,GSL,10,4,stable isotope/kin analysis
988,4072,Morell,Can,09BFT1-1,2013,243.28,CFL,233,TW,11,0.194,RR,GSL,10,4,stable isotope/kin analysis
989,4073,Murray Harbour,Can,09BFT1-1,2013,277.42,CFL,345,TW,17,0.26,RR,GSL,9,3,stable isotope/kin analysis
990,4074,Murray Harbour,Can,09BFT1-1,2013,308.36,CFL,472,TW,22,0.254,RR,GSL,9,3,stable isotope/kin analysis
991,4075,Murray Harbour,Can,09BFT1-1,2013,279.55,CFL,352,TW,16,0.078,RR,GSL,9,3,stable isotope/kin analysis
992,4076,Murray Harbour,Can,09BFT1-1,2013,267.82,CFL,310,TW,16,0.256,RR,GSL,9,3,stable isotope/kin analysis
993,4077,Murray Harbour,Can,09BFT1-1,2013,304.1,CFL,453,TW,19,0.26,RR,GSL,9,3,stable isotope/kin analysis
994,4078,Murray Harbour,Can,09BFT1-1,2013,267.82,CFL,310,TW,19,0.05,RR,GSL,9,3,stable isotope/kin analysis
995,4079,Murray Harbour,Can,09BFT1-1,2013,243,CFL,186,TW,12,0.234,RR,GSL,9,3,stable isotope/kin analysis
996,4080,Murray Harbour,Can,09BFT1-1,2013,244,CFL,223,TW,14,0.186,RR,GSL,9,3,stable isotope/kin analysis
997,4081,Murray Harbour,Can,09BFT1-1,2013,271.02,CFL,321,TW,11,0.078,RR,GSL,9,3,stable isotope/kin analysis
998,4082,Murray Harbour,Can,09BFT1-1,2013,238,CFL,177,TW,14,0.026,RR,GSL,9,3,stable isotope/kin analysis
999,4083,Murray Harbour,Can,09BFT1-1,2013,274,CFL,346,TW,20,0.034,RR,GSL,9,3,stable isotope/kin analysis
1000,4084,North Lake,Can,09BFT1-1,2013,243,CFL,427,TW,18,0.034,RR,GSL,9,3,stable isotope/kin analysis
1001,4085,North Lake,Can,09BFT1-1,2013,297,CFL,394,TW,17,0.048,RR,GSL,9,3,stable isotope/kin analysis
1002,4086,North Lake,Can,09BFT1-1,2013,250,CFL,265,TW,14,0.014,RR,GSL,9,3,stable isotope/kin analysis
1003,4087,North Lake,Can,09BFT1-1,2013,280,CFL,324,TW,23,0.036,RR,GSL,9,3,stable isotope/kin analysis
1004,4088,St. Margarets Bay,Can,09BFT1-1,2013,NA,CFL,NA,TW,16,0.26,TR,W_ATL,8,3,stable isotope/kin analysis
1005,4089,St. Margarets Bay,Can,09BFT1-1,2013,NA,CFL,NA,TW,18,0.14,TR,W_ATL,8,3,stable isotope/kin analysis
1006,4090,St. Margarets Bay,Can,09BFT1-1,2013,NA,CFL,NA,TW,24,0.08,TR,W_ATL,8,3,stable isotope/kin analysis
1007,4091,St. Margarets Bay,Can,09BFT1-1,2013,NA,CFL,NA,TW,12,0.04,TR,W_ATL,8,3,stable isotope/kin analysis
1008,4092,St. Margarets Bay,Can,09BFT1-1,2013,268.51,CFL,319,TW,18,0.094,TR,W_ATL,8,3,stable isotope/kin analysis
1009,4093,St. Margarets Bay,Can,09BFT1-1,2013,NA,CFL,NA,TW,15,0.062,TR,W_ATL,8,3,stable isotope/kin analysis
1010,4094,St. Margarets Bay,Can,09BFT1-1,2013,304.43,CFL,463,TW,23,0.228,TR,W_ATL,8,3,stable isotope/kin analysis
1011,4095,St. Margarets Bay,Can,09BFT1-1,2013,277.13,CFL,350,TW,21,0.228,TR,W_ATL,8,3,stable isotope/kin analysis
1012,4096,St. Margarets Bay,Can,09BFT1-1,2013,286.3,CFL,386,TW,16,0.134,TR,W_ATL,8,3,stable isotope/kin analysis
1013,4097,St. Margarets Bay,Can,09BFT1-1,2013,220.49,CFL,177,TW,21,0.02,TR,W_ATL,8,3,stable isotope/kin analysis
1014,4098,St. Margarets Bay,Can,09BFT1-1,2013,233.48,CFL,210,TW,20,0.252,TR,W_ATL,8,3,stable isotope/kin analysis
1015,4099,St. Margarets Bay,Can,09BFT1-1,2013,269.15,CFL,321,TW,17,0.354,TR,W_ATL,8,3,stable isotope/kin analysis
1016,4100,St. Margarets Bay,Can,09BFT1-1,2013,280.82,CFL,364,TW,18,0.022,TR,W_ATL,8,3,stable isotope/kin analysis
1017,4101,St. Margarets Bay,Can,09BFT1-1,2013,272.08,CFL,325,TW,12,0.264,TR,W_ATL,8,3,stable isotope/kin analysis
1018,4102,Wedgeport,Can,09BFT1-1,2013,268.51,CFL,319,TW,19,0.328,RR,W_ATL,8,3,stable isotope/kin analysis
1019,4103,Wedgeport,Can,09BFT1-1,2013,223.52,CFL,175,TW,10,0.634,RR,W_ATL,8,3,stable isotope/kin analysis
1020,4104,Wedgeport,Can,09BFT1-1,2013,203.87,CFL,141,TW,11,0.87,RR,W_ATL,8,3,stable isotope/kin analysis
1021,4105,Wedgeport,Can,09BFT1-1,2013,203.2,CFL,131,TW,9,0.64,RR,W_ATL,8,3,stable isotope/kin analysis
1022,4106,Wedgeport,Can,09BFT1-1,2013,243.84,CFL,228,TW,13,0.692,RR,W_ATL,8,3,stable isotope/kin analysis
1023,4107,Wedgeport,Can,09BFT1-1,2013,243.84,CFL,265,TW,NA,0.048,RR,W_ATL,8,3,stable isotope/kin analysis
1024,4108,Wedgeport,Can,09BFT1-1,2013,193.04,CFL,252,TW,10,0.326,RR,W_ATL,10,4,stable isotope/kin analysis
1025,4109,Wedgeport,Can,09BFT1-1,2013,223.52,CFL,186,TW,10,0.554,RR,W_ATL,9,3,stable isotope/kin analysis
1026,4110,Wedgeport,Can,09BFT1-1,2013,243.84,CFL,255,TW,11,0.342,TL,W_ATL,10,4,stable isotope/kin analysis
1027,4111,Wedgeport,Can,09BFT1-1,2013,294.64,CFL,410,TW,21,0.08,TL,W_ATL,10,4,stable isotope/kin analysis
1028,4112,Wedgeport,Can,09BFT1-1,2013,254,CFL,262,TW,19,0.038,RR,W_ATL,8,3,stable isotope/kin analysis
1029,4113,Wedgeport,Can,09BFT1-1,2013,190.5,CFL,218,TW,11,0.304,RR,W_ATL,9,3,stable isotope/kin analysis
1030,4114,Wedgeport,Can,09BFT1-1,2013,233.68,CFL,224,TW,9,0.262,RR,W_ATL,8,3,stable isotope/kin analysis
1031,4115,Wedgeport,Can,09BFT1-1,2013,271.02,CFL,321,TW,13,0.33,RR,W_ATL,8,3,stable isotope/kin analysis
1032,4116,Wedgeport,Can,09BFT1-1,2013,236.22,CFL,239,TW,9,0.636,RR,W_ATL,10,4,stable isotope/kin analysis
1033,4117,Wedgeport,Can,09BFT1-1,2013,261.62,CFL,287,TW,11,0.038,RR,W_ATL,8,3,stable isotope/kin analysis
1034,4118,Wedgeport,Can,09BFT1-1,2013,279.4,CFL,392,TW,18,0.29,RR,W_ATL,10,4,stable isotope/kin analysis
1035,4119,Wedgeport,Can,09BFT1-1,2013,253.95,CFL,265,TW,9,0.994,RR,W_ATL,10,4,stable isotope/kin analysis
1036,4120,Wedgeport,Can,09BFT1-1,2013,295.56,CFL,416,TW,20,0.566,RR,W_ATL,10,4,stable isotope/kin analysis
1037,4121,Wedgeport,Can,09BFT1-1,2013,241.3,CFL,230,TW,14,0.058,TL,W_ATL,10,4,stable isotope/kin analysis
1038,4122,Wedgeport,Can,09BFT1-1,2013,218.44,CFL,189,TW,12,0.792,RR,W_ATL,9,3,stable isotope
1039,4123,Wedgeport,Can,09BFT1-1,2013,238.76,CFL,240,TW,11,0.702,RR,W_ATL,10,4,stable isotope/kin analysis
1040,4124,Wedgeport,Can,09BFT1-1,2013,289.56,CFL,411,TW,24,0.354,RR,W_ATL,10,4,stable isotope/kin analysis
1041,4125,Wedgeport,Can,09BFT1-1,2013,221.94,CFL,177,TW,10,0.032,RR,W_ATL,10,4,stable isotope/kin analysis
1042,4126,Wedgeport,Can,09BFT1-1,2013,238.76,CFL,249,TW,13,0.06,TL,W_ATL,9,3,stable isotope/kin analysis
1043,4127,Wedgeport,Can,09BFT1-1,2013,242.21,CFL,230,TW,12,0.024,RR,W_ATL,9,3,stable isotope/kin analysis
1044,4129,Wedgeport,Can,09BFT1-1,2013,220.98,CFL,178,TW,10,0.27,RR,W_ATL,9,3,stable isotope/kin analysis
1045,4130,Wedgeport,Can,09BFT1-1,2013,305.16,CFL,458,TW,16,0.02,RR,W_ATL,9,3,stable isotope/kin analysis
1046,4131,Wedgeport,Can,09BFT1-1,2013,261.62,CFL,318,TW,15,0.062,TL,W_ATL,10,4,stable isotope/kin analysis
1047,4132,Wedgeport,Can,09BFT1-1,2013,254,CFL,255,TW,11,0.318,RR,W_ATL,10,4,stable isotope/kin analysis
1048,4133,Wedgeport,Can,09BFT1-1,2013,238.76,CFL,224,TW,10,0.074,TL,W_ATL,9,3,stable isotope/kin analysis
1049,4134,Wedgeport,Can,09BFT1-1,2013,243.84,CFL,268,TW,11,0.026,RR,W_ATL,10,4,stable isotope/kin analysis
1050,4135,Wedgeport,Can,09BFT1-1,2013,241.3,CFL,201,TW,12,0.012,RR,W_ATL,10,4,stable isotope/kin analysis
1051,4136,Wedgeport,Can,09BFT1-1,2013,307.3,CFL,467,TW,20,0.228,RR,W_ATL,10,4,stable isotope/kin analysis
