ID1,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob(East),GEAR,BFT_Area,Month,Season,Quarter
1353,US,1974_MA_470,1998,162.5,CFL,NA,,8,0.842,,W_ATL,7,S,3
1354,US,1974_MA_471,1998,119.4,CFL,NA,,5,0.804,RAR,W_ATL,7,S,3
1355,US,1974_MA_472,1998,120.4,CFL,NA,,5,0.894,RAR,W_ATL,7,S,3
1356,US,1974_MA_473,1975,121.4,CFL,NA,,5,0.198,RAR,W_ATL,7,S,3
1357,US,1974_MA_474,1998,123.2,CFL,NA,,5,0.758,RAR,W_ATL,7,S,3
1358,US,1974_MA_475,1998,124,CFL,NA,,5,0.9,RAR,W_ATL,7,S,3
1359,US,1974_MA_476,1998,124,CFL,NA,,6,0.114,RAR,W_ATL,7,S,3
1360,US,1974_MA_477,1998,124.5,CFL,NA,,4,0.656,RAR,W_ATL,7,S,3
1361,US,1974_MA_478,1998,80,CFL,NA,,5,0.944,RAR,W_ATL,7,S,3
1362,US,1974_MA_479,1998,126.6,CFL,NA,,4,0.772,RAR,W_ATL,7,S,3
1363,US,1974_MA_48,1998,78.8,CFL,NA,,2,0.094,PURSE SEINE,W_ATL,8,S,3
1364,US,1974_MA_480,1998,126.9,CFL,NA,,5,0.094,RAR,W_ATL,7,S,3
1365,US,1974_MA_481,1998,156.9,CFL,NA,,7,0.882,RAR,W_ATL,7,S,3
1366,US,1974_MA_482,1998,159.5,CFL,NA,,6,0.934,RAR,W_ATL,7,S,3
1367,US,1974_MA_483,1975,171.8,CFL,NA,,7,0.066,RAR,W_ATL,7,S,3
1368,US,1974_MA_484,1998,60,CFL,NA,,2,0.136,RAR,W_ATL,7,S,3
1369,US,1974_MA_485,1998,123,CFL,NA,,4,0.826,RAR,W_ATL,7,S,3
1370,US,1974_MA_486,1998,112.5,CFL,NA,,3,0.106,RAR,W_ATL,7,S,3
1371,US,1974_MA_487,1998,104.2,CFL,NA,,4,0.768,RAR,W_ATL,7,S,3
1372,US,1974_MA_488,1998,125.1,CFL,NA,,4,0.516,RAR,W_ATL,7,S,3
1373,US,1974_MA_489,1998,63.2,CFL,NA,,1,0.944,,W_ATL,8,S,3
1374,US,1974_MA_49,1998,59,CFL,NA,,1,0.134,PURSE SEINE,W_ATL,8,S,3
1375,US,1974_MA_490,1998,63.2,CFL,NA,,1,0.946,,W_ATL,8,S,3
1376,US,1974_MA_491,1998,107.3,CFL,NA,,3,0.906,,W_ATL,8,S,3
1377,US,1974_MA_492,1998,62.5,CFL,NA,,1,0.054,,W_ATL,8,S,3
1378,US,1974_MA_493,1975,63.7,CFL,NA,,1,0.904,,W_ATL,8,S,3
1379,US,1974_MA_494,1998,87.2,CFL,NA,,2,0.826,,W_ATL,8,S,3
1380,US,1974_MA_495,1998,86.2,CFL,NA,,2,0.896,,W_ATL,8,S,3
1381,US,1974_MA_496,1998,62.6,CFL,NA,,1,0.9,,W_ATL,8,S,3
1382,US,1974_MA_497,1998,130.4,CFL,NA,,4,0.942,HAND,W_ATL,9,F,3
1383,US,1974_MA_498,1998,62.9,CFL,NA,,1,0.94,,W_ATL,9,F,3
1384,US,1974_MA_499,1998,65.6,CFL,NA,,2,0.058,,W_ATL,9,F,3
1385,US,1974_MA_5,1998,77.8,CFL,NA,,2,0.724,PURSE SEINE,W_ATL,7,S,3
1386,US,1974_MA_50,1998,81.5,CFL,NA,,2,0.074,PURSE SEINE,W_ATL,8,S,3
1387,US,1974_MA_500,1998,66.7,CFL,NA,,1,0.9,,W_ATL,9,F,3
1388,US,1974_MA_501,1998,66.2,CFL,NA,,2,0.848,,W_ATL,9,F,3
1389,US,1974_MA_502,1975,164.1,CFL,NA,,6,0.012,RAR,W_ATL,9,F,3
1390,US,1974_MA_503,1975,91,CFL,NA,,3,0.802,,W_ATL,6,S,2
1391,US,1974_MA_504,1998,107,CFL,NA,,3,0.068,RAR,W_ATL,7,S,3
1392,US,1974_MA_505,1998,99.7,CFL,NA,,3,0.86,RAR,W_ATL,7,S,3
1393,US,1974_MA_506,1998,110.8,CFL,NA,,3,0.802,RAR,W_ATL,9,F,3
1394,US,1974_MA_507,1999,64.2,CFL,NA,,2,0.06,,W_ATL,9,F,3
1395,US,1974_MA_508,1999,87.8,CFL,NA,,2,0.304,RAR,W_ATL,9,F,3
1396,US,1974_MA_51,1999,56.5,CFL,NA,,2,0.08,PURSE SEINE,W_ATL,8,S,3
1397,US,1974_MA_511,1999,120.8,CFL,NA,,5,0.806,RAR,W_ATL,7,S,3
1398,US,1974_MA_512,1999,136.9,CFL,NA,,7,0.508,RAR,W_ATL,7,S,3
1399,US,1974_MA_513,1999,122,CFL,NA,,4,0.862,RAR,W_ATL,7,S,3
1400,US,1974_MA_514,1999,120,CFL,NA,,4,0.782,,W_ATL,7,S,3
1401,US,1974_MA_515,1975,113.2,CFL,NA,,4,0.108,,W_ATL,7,S,3
1402,US,1974_MA_516,1999,104.2,CFL,NA,,4,0.436,,W_ATL,9,F,3
1403,US,1974_MA_517,1999,77.3,CFL,NA,,2,0.776,RAR,W_ATL,7,S,3
1404,US,1974_MA_518,1999,83.6,CFL,NA,,2,0.146,,W_ATL,7,S,3
1405,US,1974_MA_519,1999,76.2,CFL,NA,,2,0.812,,W_ATL,7,S,3
1406,US,1974_MA_52,1999,58.4,CFL,NA,,1,0.08,PURSE SEINE,W_ATL,8,S,3
1407,US,1974_MA_520,1999,84.5,CFL,NA,,2,0.93,RAR,W_ATL,10,F,4
1408,US,1974_MA_521,1999,82.7,CFL,NA,,2,0.892,RAR,W_ATL,10,F,4
1409,US,1974_MA_522,1999,79.4,CFL,NA,,2,0.108,RAR,W_ATL,9,F,3
1410,US,1974_MA_523,1999,82.5,CFL,NA,,2,0.932,RAR,W_ATL,10,F,4
1411,US,1974_MA_524,1999,74.2,CFL,NA,,3,0.818,,W_ATL,6,S,2
1412,US,1974_MA_525,1975,83.5,CFL,NA,,3,0.914,,W_ATL,7,S,3
1413,US,1974_MA_526,1999,103.6,CFL,NA,,4,0.094,,W_ATL,7,S,3
1414,US,1974_MA_527,1999,98.4,CFL,NA,,3,0.974,,W_ATL,7,S,3
1415,US,1974_MA_528,1999,102.9,CFL,NA,,3,0.794,RAR,W_ATL,9,F,3
1416,US,1974_MA_53,1999,55.9,CFL,NA,,1,0.064,PURSE SEINE,W_ATL,8,S,3
1417,US,1974_MA_54,2000,78.7,CFL,NA,,2,0.1,PURSE SEINE,W_ATL,8,S,3
1418,US,1974_MA_55,2000,73.3,CFL,NA,,2,0.104,PURSE SEINE,W_ATL,7,S,3
1419,US,1974_MA_56,2000,136.9,CFL,NA,,5,0.068,PURSE SEINE,W_ATL,8,S,3
1420,US,1974_MA_57,2000,75,CFL,NA,,2,0.082,PURSE SEINE,W_ATL,7,S,3
1421,US,1974_MA_58,2000,71,CFL,NA,,2,0.094,PURSE SEINE,W_ATL,7,S,3
1422,US,1974_MA_585,2000,268.6,CFL,NA,,16,0.102,LL,GOM,4,Sp,2
1423,US,1974_MA_586,1975,275.8,CFL,NA,,18,0.092,LL,GOM,4,Sp,2
1424,US,1974_MA_587,2002,264.5,CFL,NA,,14,0.126,LL,GOM,4,Sp,2
1425,US,1974_MA_588,2002,255.2,CFL,NA,,11,0.084,LL,GOM,4,Sp,2
1426,US,1974_MA_589,2002,276.8,CFL,NA,,16,0.166,LL,GOM,4,Sp,2
1427,US,1974_MA_59,2002,78.9,CFL,NA,,2,0.078,PURSE SEINE,W_ATL,7,S,3
1428,US,1974_MA_590,2002,257.3,CFL,NA,,15,0.166,LL,GOM,4,Sp,2
1429,US,1974_MA_591,2002,268.6,CFL,NA,,11,0.078,LL,GOM,4,Sp,2
1430,US,1974_MA_592,2002,259.3,CFL,NA,,14,0.16,LL,GOM,4,Sp,2
1431,US,1974_MA_593,2002,277.8,CFL,NA,,14,0.03,LL,GOM,4,Sp,2
1432,US,1974_MA_594,2002,273.7,CFL,NA,,13,0.054,LL,GOM,4,Sp,2
1433,US,1974_MA_595,2002,267.5,CFL,NA,,11,0.232,LL,GOM,4,Sp,2
1434,US,1974_MA_596,1975,295.3,CFL,NA,,15,0.094,LL,GOM,4,Sp,2
1435,US,1974_MA_597,2002,262.4,CFL,NA,,16,0.71,LL,GOM,4,Sp,2
1436,US,1974_MA_598,2002,249,CFL,NA,,12,0.036,LL,GOM,4,Sp,2
1437,US,1974_MA_599,2002,235.6,CFL,NA,,9,0.09,LL,GOM,4,Sp,2
1438,US,1974_MA_6,2002,73.2,CFL,NA,,2,0.092,PURSE SEINE,W_ATL,7,S,3
1439,US,1974_MA_60,2002,78.2,CFL,NA,,2,0.25,PURSE SEINE,W_ATL,7,S,3
1440,US,1974_MA_600,2002,269.6,CFL,NA,,19,0.018,LL,GOM,5,Sp,2
1441,US,1974_MA_601,2002,260,CFL,NA,,18,0.07,LL,GOM,5,Sp,2
1442,US,1974_MA_602,2002,258,CFL,NA,,16,0.278,LL,GOM,5,Sp,2
1443,US,1974_MA_603,2002,244.9,CFL,NA,,14,0.07,LL,GOM,5,Sp,2
1444,US,1974_MA_604,2002,244.9,CFL,NA,,12,0.092,LL,GOM,5,Sp,2
1445,US,1974_MA_605,1975,235.6,CFL,NA,,11,0.078,LL,GOM,5,Sp,2
1446,US,1974_MA_606,2002,244.9,CFL,NA,,16,0.02,LL,GOM,5,Sp,2
1447,US,1974_MA_607,2002,262.4,CFL,NA,,14,0.06,LL,GOM,4,Sp,2
1448,US,1974_MA_608,2002,227.4,CFL,NA,,12,0.036,LL,GOM,5,Sp,2
1449,US,1974_MA_609,2002,233.6,CFL,NA,,15,0.428,LL,GOM,5,Sp,2
1450,US,1974_MA_61,2002,237.8,CFL,NA,,9,0.256,RR,W_ATL,9,F,3
1451,US,1974_MA_610,2002,256.2,CFL,NA,,12,0.016,LL,GOM,5,Sp,2
1452,US,1974_MA_611,2002,256.2,CFL,NA,,12,0.098,LL,GOM,5,Sp,2
1453,US,1974_MA_612,2002,249,CFL,NA,,9,0.084,LL,GOM,5,Sp,2
1454,US,1974_MA_613,2002,268.6,CFL,NA,,16,0.104,LL,GOM,5,Sp,2
1455,US,1974_MA_614,2002,250,CFL,NA,,12,0.07,LL,GOM,5,Sp,2
1456,US,1974_MA_615,1975,251.1,CFL,NA,,13,0.052,LL,GOM,5,Sp,2
1457,US,1974_MA_616,2002,228.4,CFL,NA,,11,0.068,LL,GOM,5,Sp,2
1458,US,1974_MA_617,2002,237.7,CFL,NA,,9,0.112,LL,GOM,5,Sp,2
1459,US,1974_MA_618,2002,272.7,CFL,NA,,19,0.252,LL,GOM,4,Sp,2
1460,US,1974_MA_619,2002,293.3,CFL,NA,,15,0.288,LL,GOM,5,Sp,2
1461,US,1974_MA_62,2002,235.2,CFL,NA,,11,0.068,RR,W_ATL,9,F,3
1462,US,1974_MA_620,2002,272.7,CFL,NA,,12,0.402,LL,GOM,5,Sp,2
1463,US,1974_MA_621,2002,231.5,CFL,NA,,11,0.098,LL,GOM,5,Sp,2
1464,US,1974_MA_622,2002,233.6,CFL,NA,,10,0.962,LL,GOM,5,Sp,2
1465,US,1974_MA_623,2002,269.6,CFL,NA,,8,0.064,LL,GOM,5,Sp,2
1466,US,1974_MA_624,2002,276.8,CFL,NA,,15,0.212,LL,GOM,5,Sp,2
1467,US,1974_MA_625,1975,264.5,CFL,NA,,13,0.098,LL,GOM,5,Sp,2
1468,US,1974_MA_626,2002,272.7,CFL,NA,,9,0.06,LL,GOM,5,Sp,2
1469,US,1974_MA_627,2002,256.2,CFL,NA,,20,0.088,LL,GOM,5,Sp,2
1470,US,1974_MA_628,2002,263.4,CFL,NA,,17,0.018,LL,GOM,5,Sp,2
1471,US,1974_MA_629,2002,252.1,CFL,NA,,16,0.244,LL,GOM,4,Sp,2
1472,US,1974_MA_63,2002,237.8,CFL,NA,,11,0.06,RR,W_ATL,9,F,3
1473,US,1974_MA_630,2002,210.9,CFL,NA,,16,0.088,LL,GOM,5,Sp,2
1474,US,1974_MA_631,2002,273.7,CFL,NA,,16,0.026,LL,GOM,5,Sp,2
1475,US,1974_MA_632,2002,252.1,CFL,NA,,15,0.082,LL,GOM,5,Sp,2
1476,US,1974_MA_633,2002,241.8,CFL,NA,,16,0.232,LL,GOM,5,Sp,2
1477,US,1974_MA_634,2002,260.3,CFL,NA,,15,0.03,LL,GOM,5,Sp,2
1478,US,1974_MA_635,1975,226.4,CFL,NA,,13,0.286,LL,GOM,5,Sp,2
1479,US,1974_MA_636,2002,271.7,CFL,NA,,16,0.102,LL,GOM,5,Sp,2
1480,US,1974_MA_637,2002,263.4,CFL,NA,,13,0.066,LL,GOM,5,Sp,2
1481,US,1974_MA_638,2002,254,CFL,NA,,20,0.108,LL,GOM,5,Sp,2
1482,US,1974_MA_639,2002,245.9,CFL,NA,,16,0.06,LL,GOM,5,Sp,2
1483,US,1974_MA_64,2002,243,CFL,NA,,16,0.098,HANDLINE,W_ATL,9,F,3
1484,US,1974_MA_640,2009,269.6,CFL,NA,,14,0.096,LL,GOM,4,Sp,2
1485,US,1974_MA_641,2009,249,CFL,NA,,20,0.054,LL,GOM,5,Sp,2
1486,US,1974_MA_642,2009,249,CFL,NA,,13,0.32,LL,GOM,5,Sp,2
1487,US,1974_MA_643,2009,267.5,CFL,NA,,19,0.066,LL,GOM,5,Sp,2
1488,US,1974_MA_644,2009,210.9,CFL,NA,,13,0.15,LL,GOM,5,Sp,2
1489,US,1974_MA_645,1975,293.3,CFL,NA,,22,0.11,LL,GOM,5,Sp,2
1490,US,1974_MA_646,2009,273.7,CFL,NA,,16,0.85,LL,GOM,5,Sp,2
1491,US,1974_MA_647,2009,262.4,CFL,NA,,15,0.772,LL,GOM,5,Sp,2
1492,US,1974_MA_648,2009,281.9,CFL,NA,,19,0.03,LL,GOM,5,Sp,2
1493,US,1974_MA_649,2009,259.3,CFL,NA,,14,0.256,LL,GOM,5,Sp,2
1494,US,1974_MA_65,2009,245.7,CFL,NA,,24,0.086,HANDLINE,W_ATL,9,F,3
1495,US,1974_MA_650,2009,278.9,CFL,NA,,31,0.076,LL,GOM,6,S,2
1496,US,1974_MA_651,2009,280.9,CFL,NA,,14,0.052,LL,GOM,4,Sp,2
1497,US,1974_MA_652,2009,248,CFL,NA,,17,0.192,LL,GOM,6,S,2
1498,US,1974_MA_653,2009,261.4,CFL,NA,,17,0.036,LL,GOM,6,S,2
1499,US,1974_MA_654,2009,241.8,CFL,NA,,12,0.104,LL,GOM,6,S,2
1500,US,1974_MA_655,1975,264.5,CFL,NA,,14,0.05,LL,GOM,6,S,2
1501,US,1974_MA_656,1975,293.3,CFL,NA,,20,0.092,LL,GOM,6,S,2
1502,US,1974_MA_657,2009,283,CFL,NA,,19,0.1,LL,GOM,6,S,2
1503,US,1974_MA_658,2009,286.1,CFL,NA,,19,0.3,LL,GOM,6,S,2
1504,US,1974_MA_659,2009,256.2,CFL,NA,,15,0.042,LL,GOM,6,S,2
1505,US,1974_MA_66,2009,199.9,CFL,NA,,9,0.06,RR,W_ATL,9,F,3
1506,US,1974_MA_660,2009,227.5,CFL,NA,,12,0.182,LL,GOM,6,S,2
1507,US,1974_MA_661,2009,267.5,CFL,NA,,11,0.098,LL,GOM,6,S,2
1508,US,1974_MA_662,2009,236.7,CFL,NA,,12,0.058,LL,GOM,4,Sp,2
1509,US,1974_MA_663,2009,296.4,CFL,NA,,20,0.068,LL,GOM,6,S,2
1510,US,1974_MA_664,2009,266.5,CFL,NA,,15,0.102,LL,GOM,6,S,2
1511,US,1974_MA_665,2009,236.7,CFL,NA,,10,0.07,LL,GOM,4,Sp,2
1512,US,1974_MA_666,1975,238.7,CFL,NA,,12,0.092,LL,GOM,3,Sp,1
1513,US,1974_MA_667,2009,269.6,CFL,NA,,18,0.136,LL,GOM,3,Sp,1
1514,US,1974_MA_668,2009,239.8,CFL,NA,,12,0.094,LL,GOM,3,Sp,1
1515,US,1974_MA_669,2009,231.5,CFL,NA,,8,0.254,LL,GOM,3,Sp,1
1516,US,1974_MA_67,2009,245.7,CFL,NA,,23,0.08,RR,W_ATL,8,S,3
1517,US,1974_MA_670,2009,250,CFL,NA,,22,0.054,LL,GOM,4,Sp,2
1518,US,1974_MA_671,2009,279.9,CFL,NA,,17,0.028,LL,GOM,4,Sp,2
1519,US,1974_MA_672,2009,249,CFL,NA,,11,0.12,LL,GOM,4,Sp,2
1520,US,1974_MA_673,2009,219.2,CFL,NA,,10,0.094,LL,GOM,4,Sp,2
1521,US,1974_MA_674,2009,284,CFL,NA,,22,0.076,LL,GOM,4,Sp,2
1522,US,1974_MA_675,2009,244.9,CFL,NA,,9,0.06,LL,GOM,4,Sp,2
1523,US,1974_MA_676,1975,236.7,CFL,NA,,11,0.03,LL,GOM,4,Sp,2
1524,US,1974_MA_677,2009,257.3,CFL,NA,,14,0.18,LL,GOM,3,Sp,1
1525,US,1974_MA_678,2009,245.9,CFL,NA,,10,0.032,LL,GOM,4,Sp,2
1526,US,1974_MA_679,2009,286.1,CFL,NA,,29,0.108,LL,GOM,4,Sp,2
1527,US,1974_MA_68,2009,243.4,CFL,NA,,16,0.052,HARPOON,W_ATL,8,S,3
1528,US,1974_MA_680,2009,268.6,CFL,NA,,14,0.104,LL,GOM,4,Sp,2
1529,US,1974_MA_681,2009,269.6,CFL,NA,,20,0.216,LL,GOM,4,Sp,2
1530,US,1974_MA_682,2009,240.8,CFL,NA,,11,0.074,LL,GOM,4,Sp,2
1531,US,1974_MA_683,2009,255.2,CFL,NA,,16,0.054,LL,GOM,4,Sp,2
1532,US,1974_MA_684,2009,264.5,CFL,NA,,15,0.17,LL,GOM,4,Sp,2
1533,US,1974_MA_685,2009,288.1,CFL,NA,,22,0.092,LL,GOM,4,Sp,2
1534,US,1974_MA_686,1975,256.2,CFL,NA,,13,0.07,LL,GOM,4,Sp,2
1535,US,1974_MA_687,2009,258.3,CFL,NA,,11,0.172,LL,GOM,4,Sp,2
1536,US,1974_MA_688,2009,259.3,CFL,NA,,12,0.332,LL,GOM,3,Sp,1
1537,US,1974_MA_689,2009,229.5,CFL,NA,,15,0.078,LL,GOM,4,Sp,2
1538,US,1974_MA_69,2009,218.7,CFL,NA,,10,0.316,HARPOON,W_ATL,8,S,3
1539,US,1974_MA_690,2009,253.1,CFL,NA,,12,0.014,LL,GOM,5,Sp,2
1540,US,1974_MA_691,2009,226.4,CFL,NA,,11,0.064,LL,GOM,5,Sp,2
1541,US,1974_MA_692,2009,244.9,CFL,NA,,10,0.048,LL,GOM,5,Sp,2
1542,US,1974_MA_693,2009,236.7,CFL,NA,,15,0.022,LL,GOM,5,Sp,2
1543,US,1974_MA_694,2009,268.6,CFL,NA,,17,0.058,LL,GOM,5,Sp,2
1544,US,1974_MA_695,2009,245.9,CFL,NA,,12,0.052,LL,GOM,5,Sp,2
1545,US,1974_MA_696,1975,218.1,CFL,NA,,13,0.082,LL,GOM,5,Sp,2
1546,US,1974_MA_697,2009,228.4,CFL,NA,,19,0.052,LL,GOM,5,Sp,2
1547,US,1974_MA_698,2009,225.4,CFL,NA,,13,0.308,LL,GOM,5,Sp,2
1548,US,1974_MA_699,2009,277.8,CFL,NA,,19,0.198,LL,GOM,3,Sp,1
1549,US,1974_MA_7,2009,76.4,CFL,NA,,3,0.332,PURSE SEINE,W_ATL,7,S,3
1550,US,1974_MA_70,2009,223.3,CFL,NA,,12,0.102,HARPOON,W_ATL,8,S,3
1551,US,1974_MA_700,2009,253.1,CFL,NA,,13,0.114,LL,GOM,3,Sp,1
1552,US,1974_MA_701,2009,272.7,CFL,NA,,20,0.02,LL,GOM,3,Sp,1
1553,US,1974_MA_702,2009,269.6,CFL,NA,,15,0.14,LL,GOM,3,Sp,1
1554,US,1974_MA_703,2009,256.2,CFL,NA,,13,0.004,LL,GOM,3,Sp,1
1555,US,1974_MA_704,2009,251.1,CFL,NA,,19,0.02,LL,GOM,3,Sp,1
1556,US,1974_MA_705,1975,123.2,CFL,NA,,6,0.184,RR,W_ATL,7,S,3
1557,US,1974_MA_706,2009,125.2,CFL,NA,,6,0.84,RR,W_ATL,7,S,3
1558,US,1974_MA_707,2009,118.5,CFL,NA,,6,0.86,RR,W_ATL,7,S,3
1559,US,1974_MA_708,2009,124.7,CFL,NA,,6,0.38,RR,W_ATL,7,S,3
1560,US,1974_MA_709,2009,190.3,CFL,NA,,6,0.206,RR,W_ATL,7,S,3
1561,US,1974_MA_71,2009,230,CFL,NA,,11,0.192,HARPOON,W_ATL,8,S,3
1562,US,1974_MA_710,2009,125.4,CFL,NA,,6,0.156,RR,W_ATL,7,S,3
1563,US,1974_MA_711,2009,126.6,CFL,NA,,5,0.028,RR,W_ATL,8,S,3
1564,US,1974_MA_712,2009,134.8,CFL,NA,,6,0.09,RR,W_ATL,10,F,4
1565,US,1974_MA_713,2009,132.1,CFL,NA,,6,0.894,RR,W_ATL,9,F,3
1566,US,1974_MA_714,2009,274.3,CFL,NA,,22,0.384,RR,W_ATL,11,F,4
1567,US,1974_MA_715,1975,266.7,CFL,NA,,13,0.016,RR,W_ATL,11,F,4
1568,US,1974_MA_716,2009,284.5,CFL,NA,,21,0.304,RR,W_ATL,11,F,4
1569,US,1974_MA_717,2009,195.6,CFL,NA,,9,0.094,RR,W_ATL,11,F,4
1570,US,1974_MA_718,2009,259.9,CFL,NA,,13,0.028,RR,W_ATL,11,F,4
1571,US,1974_MA_719,2009,195.6,CFL,NA,,9,0.4,RR,W_ATL,11,F,4
1572,US,1974_MA_72,2009,242.8,CFL,NA,,17,0.06,,W_ATL,8,S,3
1573,US,1974_MA_720,2009,198.1,CFL,NA,,7,0.064,RR,W_ATL,11,F,4
1574,US,1974_MA_721,2010,138.4,CFL,NA,,6,0.266,RR,W_ATL,9,F,3
1575,US,1974_MA_722,2010,116.2,CFL,NA,,5,0.318,RR,W_ATL,9,F,3
1576,US,1974_MA_723,2010,287.7,CFL,NA,,13,0.204,RR,W_ATL,10,F,4
1577,US,1974_MA_724,2010,256.5,CFL,NA,,18,0.012,RR,W_ATL,10,F,4
1578,US,1974_MA_725,1975,241.3,CFL,NA,,18,0.462,RR,W_ATL,10,F,4
1579,US,1974_MA_726,2010,213.4,CFL,NA,,11,0.346,RR,W_ATL,10,F,4
1580,US,1974_MA_727,2010,226.1,CFL,NA,,11,0.374,RR,W_ATL,10,F,4
1581,US,1974_MA_728,2010,292.1,CFL,NA,,22,0.068,RR,W_ATL,10,F,4
1582,US,1974_MA_729,2010,277.8,CFL,NA,,18,0.154,LL,GOM,4,Sp,2
1583,US,1974_MA_73,2010,244.9,CFL,NA,,17,0.094,HARPOON,W_ATL,7,S,3
1584,US,1974_MA_730,2010,242.8,CFL,NA,,12,0.148,LL,GOM,4,Sp,2
1585,US,1974_MA_731,2010,238.7,CFL,NA,,12,0.114,LL,GOM,4,Sp,2
1586,US,1974_MA_732,2010,237,CFL,NA,,13,0.118,LL,GOM,5,Sp,2
1587,US,1974_MA_733,2010,265.5,CFL,NA,,21,0.054,LL,GOM,5,Sp,2
1588,US,1974_MA_734,2010,255.2,CFL,NA,,17,0.398,LL,GOM,5,Sp,2
1589,US,1974_MA_735,1975,104.1,CFL,NA,,4,0.076,RR,W_ATL,5,Sp,2
1590,US,1974_MA_736,2010,88.9,CFL,NA,,3,0.19,RR,W_ATL,5,Sp,2
1591,US,1974_MA_737,2010,79.8,CFL,NA,,4,0.274,RR,W_ATL,7,S,3
1592,US,1974_MA_738,2010,106.7,CFL,NA,,4,0.106,RR,W_ATL,7,S,3
1593,US,1974_MA_739,2010,138.1,CFL,NA,,6,0.064,RR,W_ATL,7,S,3
1594,US,1974_MA_74,2010,245.6,CFL,NA,,18,0.236,HARPOON,W_ATL,7,S,3
1595,US,1974_MA_740,2010,83.9,CFL,NA,,3,0.412,RR,W_ATL,7,S,3
1596,US,1974_MA_741,2010,110.5,CFL,NA,,5,0.338,RR,W_ATL,7,S,3
1597,US,1974_MA_742,2010,146.8,CFL,NA,,7,0.412,RR,W_ATL,7,S,3
1598,US,1974_MA_743,2010,151.6,CFL,NA,,7,0.312,RR,W_ATL,7,S,3
1599,US,1974_MA_744,2010,93.8,CFL,NA,,5,0.042,RR,W_ATL,7,S,3
1600,US,1974_MA_745,1975,101.6,CFL,NA,,5,0.1,RR,W_ATL,7,S,3
1601,US,1974_MA_746,2010,149.3,CFL,NA,,7,0.206,RR,W_ATL,7,S,3
1602,US,1974_MA_747,2010,111.8,CFL,NA,,3,0.108,RR,W_ATL,5,Sp,2
1603,US,1974_MA_748,2010,143.2,CFL,NA,,6,0.098,RR,W_ATL,7,S,3
1604,US,1974_MA_749,2010,151.1,CFL,NA,,6,0.2,RR,W_ATL,7,S,3
1605,US,1974_MA_75,2010,57.4,CFL,NA,,1,0.038,,W_ATL,8,S,3
1606,US,1974_MA_750,2010,92.9,CFL,NA,,5,0.204,RR,W_ATL,7,S,3
1607,US,1974_MA_751,2010,109.3,CFL,NA,,4,0.012,RR,W_ATL,7,S,3
1608,US,1974_MA_752,2010,118,CFL,NA,,4,0.104,RR,W_ATL,7,S,3
1609,US,1974_MA_753,2010,148.6,CFL,NA,,7,0.258,RR,W_ATL,7,S,3
1610,US,1974_MA_754,2010,139,CFL,NA,,6,0.288,RR,W_ATL,7,S,3
1611,US,1974_MA_755,1975,142,CFL,NA,,6,0.256,RR,W_ATL,7,S,3
1612,US,1974_MA_756,1975,146.4,CFL,NA,,7,0.234,RR,W_ATL,7,S,3
1613,US,1974_MA_757,2010,63.6,CFL,NA,,3,0.276,RR,W_ATL,7,S,3
1614,US,1974_MA_758,2010,79.1,CFL,NA,,4,0.03,RR,W_ATL,6,S,2
1615,US,1974_MA_759,2010,153.5,CFL,NA,,7,0.126,RR,W_ATL,7,S,3
1616,US,1974_MA_76,2010,64.1,CFL,NA,,1,0.108,,W_ATL,8,S,3
1617,US,1974_MA_760,2010,104.2,CFL,NA,,5,0.126,RR,W_ATL,7,S,3
1618,US,1974_MA_761,2010,108.6,CFL,NA,,6,0.11,RR,W_ATL,7,S,3
1619,US,1974_MA_762,2010,111.3,CFL,NA,,4,0.204,RR,W_ATL,7,S,3
1620,US,1974_MA_763,2010,113.6,CFL,NA,,6,0.19,RR,W_ATL,7,S,3
1621,US,1974_MA_764,2010,91.7,CFL,NA,,10,0.39,RR,W_ATL,7,S,3
1622,US,1974_MA_765,2010,109.5,CFL,NA,,6,0.156,RR,W_ATL,7,S,3
1623,US,1974_MA_766,1975,111,CFL,NA,,6,0.108,RR,W_ATL,7,S,3
1624,US,1974_MA_767,2010,128.3,CFL,NA,,6,0.312,RR,W_ATL,7,S,3
1625,US,1974_MA_768,2010,112.8,CFL,NA,,4,0.042,RR,W_ATL,7,S,3
1626,US,1974_MA_769,2010,83,CFL,NA,,4,0.044,RR,W_ATL,6,S,2
1627,US,1974_MA_77,2010,57.4,CFL,NA,,1,0.206,,W_ATL,7,S,3
1628,US,1974_MA_770,2010,142.4,CFL,NA,,6,0.256,RR,W_ATL,7,S,3
1629,US,1974_MA_771,2010,148.3,CFL,NA,,6,0.284,RR,W_ATL,7,S,3
1630,US,1974_MA_772,2010,148.6,CFL,NA,,7,0.254,RR,W_ATL,7,S,3
1631,US,1974_MA_773,2010,150.1,CFL,NA,,6,0.064,RR,W_ATL,7,S,3
1632,US,1974_MA_774,2010,108.9,CFL,NA,,5,0.702,RR,W_ATL,7,S,3
1633,US,1974_MA_775,2010,112.3,CFL,NA,,5,0.116,RR,W_ATL,7,S,3
1634,US,1974_MA_776,1975,101.9,CFL,NA,,4,0.336,RR,W_ATL,7,S,3
1635,US,1974_MA_777,2010,109.2,CFL,NA,,4,0.06,RR,W_ATL,7,S,3
1636,US,1974_MA_778,2010,110.2,CFL,NA,,4,0.336,RR,W_ATL,7,S,3
